,Unnamed: 0,Created_At,Tweets
339,339,2021-10-21 12:19:54+00:00,"gak perlu takut sama tanggal tua, soalnya besok promo #shopeepayday bakal balik lagi! 🤩🤩

ada banyaaaak banget promo yang bisa kamu nikmatin kayak shopeepay serba rp10, flash sale rp1, sampai shopeefood diskon 75%.

cek info lengkapnya di https://t.co/nbzr1mgbep.
#shopeepay https://t.co/zqyrvqmgfl"
340,340,2021-10-21 12:15:03+00:00,"surat trbuka nih buat @shopeeid . barusan aja tadi sore saya mesen shopeefood pake voucher yang lumayan gede dan aman aman aja, terus skarang tbtb akun saya di non aktifkan terus mau login dapet notif begini? penjelasan nya dong tolong, itu masih ada shopeepaynya di dalam https://t.co/2jnjnprjjm"
341,341,2021-10-21 12:10:13+00:00,"shopeefood, kalau kedainya out of delivery distance, janganlah bagitau waktu checkout. dah spend 45 minit pilih makanan know know kenot deliver. sakit."
342,342,2021-10-21 12:07:24+00:00,duit abis di shopeefood ae ini mah
343,343,2021-10-21 12:02:46+00:00,"shopeefood tuh ada fitur chatnya ga sih, kenapa drivernya sering banget masuk2 kos trs teriak2. heran."
344,344,2021-10-21 11:45:22+00:00,ketika mas mas shopeefood temen gue sendiri udah gitu temen akrab :) https://t.co/ayxzqnjqfh
345,345,2021-10-21 11:25:45+00:00,"lumayan klo pesen shopeefood, untuk maksi skaligus maklam di kantor"
346,346,2021-10-21 11:22:50+00:00,@shopeefood_id reminder nih min untuk sesekali berbagi 🖒
347,347,2021-10-21 11:14:17+00:00,"kebiasaan pake shopeefood, eh td pake grab trs drivernya kebetulan krj di shopeefood juga trs nanya ""tumben pake grab mbak"" 😂"
348,348,2021-10-21 11:12:21+00:00,"aku yg sekarang top up shopeepay bukan buat belanja, tapi buat jajan shopeefood terus😭😭
ya allah, boros kali aku😭😭"
349,349,2021-10-21 11:08:57+00:00,bapaknya lucu&lt;3 https://t.co/ydlvztc1ly
350,350,2021-10-21 11:07:36+00:00,pesen makan pake shopeefood aja aku masih split bill.
351,351,2021-10-21 11:07:34+00:00,"tolong yaa @shopeefood_id @shopeeid lebih di perhatikan lagi sikap drivernya, saya gak pernah kecewa soal pesanan lain. tp bener2 kesel sama pelayanan shopee food nya."
352,352,2021-10-21 11:07:23+00:00,"guis yuk diorder cemilannya☺️
menu+price list lainnya ada di bawah ya🤗

yang mau order langsung dm ke @cemilan_kenyang
tersedia di gofood/grabfood/shopeefood
cek instagram “macronis_food” 

dom malang, jatim. https://t.co/ouhebfouce"
353,353,2021-10-21 11:05:55+00:00,"saya pesen via @shopeefood_id @shopeeid karena emg lg ada promo, eh tp sikap drivernya kurang mengenakan bgt. 
dibanding driver @grabid atau @gojekindonesia, drivernya @shopeefood_id @shopeeid buruk bgt sumpah. 
emg cuma 1 driver ini aja tp sumpah bikin kesel."
354,354,2021-10-21 11:05:04+00:00,"promo wendy's paket spesial khusus gofood/shopeefood mulai rp. 69.999

klik link di bawah ini untuk info selengkapnya
https://t.co/011f4taqxu

#wendys #promo #diskon #infopromo https://t.co/dzd0yp7imz"
355,355,2021-10-21 11:03:44+00:00,"saya sampe di chat di tlpn dimarah-marahin sama driver @shopeefood_id @shopeeid grgr saya ngasig rate gak sesuai yg dia mau, pdhl sayapun gak ngasih rate rendah 3-1 tp 4 dan masih saya kasih tips meskipun saya kesel. hanya ngasih penilaian aja klo emang sikapnya gak sopan."
356,356,2021-10-21 11:01:36+00:00,"drivernya nyolot nyuruh saya liat titik antar. 
perasaan waktu terakhir saya pesen di @shopeefood_id @shopeeid dan saya ngasih tau titik antar drivernya ramah dan ngerti saya jelasin alamat, malah driver blg klo maps antar di shopee emang suka salah."
357,357,2021-10-21 10:59:38+00:00,"sumpah gak ngerti sama salah satu driver @shopeefood_id @shopeeid 
saya ngasih tau baik2 klo alamat udh sesuai sama tempat saya tinggal, sebelumnya driver tersebut nanya titik antar apa betul saya blg itu alamatnya udh sesuai tp titik salah. 
dan saya ngasih tau baik2 tp.. (cont"
358,358,2021-10-21 10:52:17+00:00,"@klniin asli serem banget hujannya, mana lagi pesen shopeefood kasiang mangnya"
359,359,2021-10-21 10:38:43+00:00,"bantu viralkan !!! kelakuan yang mengaku driver shopeefood!!
bukan saya lebay atau gimana, apakah pantas seorang yg berprofesi sebagai driver shopeefood dan gojek berkata seperti ini ??
norak , bantu viralkan !! lokasi depok https://t.co/5dci8ack3n"
360,360,2021-10-21 10:35:28+00:00,makasih shopeefood https://t.co/wuqc91vks5
361,361,2021-10-21 10:31:48+00:00,shopeefood knp bikin aku jajan trs😭😭
362,362,2021-10-21 10:29:48+00:00,"guis hujan gini enaknya order pangsit goreng spesial yukk 😍

yang mau order langsung dm ke @cemilan_kenyang
tersedia di gofood/grabfood/shopeefood
cek instagram “macronis_food” 

dom malang, jatim. https://t.co/x4bvksersb"
363,363,2021-10-21 10:27:43+00:00,ke circle k jalan kaki cuma 5 mnt tp ak pesen lewat shopeefood gpp kan ya😞
364,364,2021-10-21 10:23:24+00:00,"nasi goreng tiga de nok - palmerah sekarang ada di shopeefood! pesan sekarang, langsung diantar. https://t.co/wnlvfcwvng https://t.co/yunwnohlay"
365,365,2021-10-21 10:22:48+00:00,"@balebengong #kamisbisnis
masih ada nih diskon di shopeefood. nugget 35rb jadi 16rb saja.. jangan lupa claim voucher yaa..
silakan klik link nya https://t.co/qzot3anrj3 https://t.co/mbfsitd1ef"
366,366,2021-10-21 10:09:19+00:00,kenapa deh shopeefood makanannya ga ada decs jadi gua bingung isinya apa aja
367,367,2021-10-21 10:08:55+00:00,"guis yuk diorder cemilannya☺️
menu+price list lainnya ada di bawah ya🤗

yang mau order langsung dm ke @cemilan_kenyang
tersedia di gofood/grabfood/shopeefood
cek instagram “macronis_food” 

dom malang, jatim. https://t.co/7kww9pct4h"
368,368,2021-10-21 10:00:27+00:00,"@detikcom rame banget!!!
yaaa kaleee gk ada yg beli!!!
bakso budeh pur

gofood @gojekindonesia
https://t.co/5focezsvn9

grabfood @grabid
https://t.co/fyra6e4eal

shopeefood @shopeeid
https://t.co/pne3rtzygw"
369,369,2021-10-21 10:00:01+00:00,"drama uang ditahan karena laku akibat promo dari shopee

ps:
jadi.... akibat promo shopee resto terlalu laku, sehingga layak suspend karena mencurigakan? 🤔

lebih lengkap baca di:
https://t.co/tftyvffqef

cc: @shopeeid 
cc: @shopeefood_id https://t.co/4yvdunpzjp"
370,370,2021-10-21 10:00:00+00:00,"setiap jumat makan hemat banget? cj aja!
free western beefbac cheeseburger setiap pembelian 2 western beefbac cheeseburger berlaku untuk dine in, take away, drive thru, juga pesan antar lewat grabfood, gofood, shopeefood atau one stop cj.
#carlsjrid #carlsjr #chargrilledburger https://t.co/y8tl4f6euz"
371,371,2021-10-21 09:42:01+00:00,driver @shopeefood_id jogja akhlakless sejam dichat ga dibls tau2 cancel https://t.co/k0pukivvxs
372,372,2021-10-21 09:35:40+00:00,@sinon_4 aku pernah order shopeefood drivernya di meksiko
373,373,2021-10-21 09:35:02+00:00,lebih cinta lagiii nemu nasi padang enaq di shopeefood eandom aja milih yg bintangnya gede dan ternyata murceuu parah dan enak bgt!!:( double combo yuhu alhamdulillah🥰🥰
374,374,2021-10-21 09:27:10+00:00,"apa nama menu ini, a/b 😁😋
.
yuk langsung order yaa 😉
.
ojek online kita stby untuk kamu biar banyak diskon
gofood , grabfood, shopeefood ,traveloka eats https://t.co/1jos1zkm22"
375,375,2021-10-21 09:25:07+00:00,"@indomeyeah aku kirain cuma aku yang kalo buka grabfood, gofood, shopeefood bingung mau makna apa scroll scroll 30 menitan lebih"
376,376,2021-10-21 09:19:53+00:00,mesen shopeefood tapi tiba2 ujan deres bgt kasian drivernya😟
377,377,2021-10-21 09:12:59+00:00,@iiquorcy baru pernah sekali pake shopeefood itupun karena tadi mau beli lauk ke warung ternyata tutup https://t.co/fvszzcs3kf
378,378,2021-10-21 09:03:51+00:00,"@carnasterion shopeefood ada vocnya tiap harii, cek aja '-'b"
379,379,2021-10-21 08:58:40+00:00,"@yaemikc sbucks lg a shopeefood lg bnyak diskon sumpa, u bli ap"
380,380,2021-10-21 08:57:40+00:00,"@iiquorcy belom pernah jajan di gofood/shopeefood, grabfood ga punya aplikasi nya😂😂 https://t.co/8k4l3oymeu"
381,381,2021-10-21 08:56:23+00:00,@iiquorcy mengsedih di tempatku gk ada shopeefood😞
382,382,2021-10-21 08:55:54+00:00,"kamu butuh kehangatan? wis rasah galau sik ora duwe pacar. mie godog sambat siap memberikanmu kehangatan lebih dari sekedar pacar. 

ada di warung mbah sambat. bisa dine in/take away. bisa juga pesen lewat gofood/shopeefood. https://t.co/ngqhtgati7"
383,383,2021-10-21 08:55:34+00:00,@jaemcityx benerrr ); sbucks lg promo di shopeefood makjii ayo minum kopi biar ga stress karna panas https://t.co/2p2pivpys3
384,384,2021-10-21 08:55:19+00:00,"kalau orang bandung mah makan di sini aja, mau split blill atau engga; gaada damagenya buat dompet. kalau males keluar rumah bisa cari di shopeefood biar mamang shopeefood yg kirim. inget brader beuteung sebeuh dompet weteuh 👍 https://t.co/twz3k8rhge https://t.co/w4lmmk7esr"
385,385,2021-10-21 08:54:23+00:00,"@iiquorcy gapernah shopeefood, gofood. ga ada dua ituu"
386,386,2021-10-21 08:49:23+00:00,"md yuk diorder pangsit goreng spesialnya☺️
menu+price list lainnya ada di bawah ya🤗

yang mau order langsung dm ke @cemilan_kenyang
tersedia di gofood/grabfood/shopeefood
cek instagram “macronis_food” 

dom malang, jatim. https://t.co/ybbqzozmft"
387,387,2021-10-21 08:48:49+00:00,driver shopeefood tu mantap joki balap semua kali ya
388,388,2021-10-21 08:41:56+00:00,hari2 tggu voucher shopeefood... 🤭🤭🤭
389,389,2021-10-21 08:26:06+00:00,baru tau yg cabang tlogo udh avail di shopeefood😩 selama ini beli minum yg cabang gajah.. https://t.co/siasbb8tgy
390,390,2021-10-21 08:25:54+00:00,@jimarryy asli pesen di gofood selalu mahal gapernah dapet potongan gede gitu🤣 shopeefood aja nanti😆
391,391,2021-10-21 08:22:37+00:00,"dikantor yg sering shopeefood cuma aku, rasa2nya kok kyk pemborosan amat ya yg lain ga pernah pada order makan lewat online :("
392,392,2021-10-21 08:13:51+00:00,"guis baru pertama kali self pick up, untung ada bapak driver shopeefood baik ngasih tau harus ke kasir dulu. terus diajak ngobrol ngobrol, waktu bapaknya pulang duluan pamitan juga. lain kali pengen deh self pick up lg lebih seruuu https://t.co/mr5lncxafp"
393,393,2021-10-21 08:11:01+00:00,"@vantaefrdx di shopeefood! promonya macem-macem, ada yang satu ada juga yang dua gini. nah nanti kamu klaim gratis ongkir sama diskon 100% lagi biar nambah banyak promonya 😚 https://t.co/cmdbtetksr"
394,394,2021-10-21 08:05:10+00:00,udah klik shopeefood terus ujan...🥲
395,395,2021-10-21 07:58:46+00:00,shopeefood kapan bisa sih
396,396,2021-10-21 07:54:03+00:00,@canavarissaa ya ampun di sini belom ada aja shopeefood :(
397,397,2021-10-21 07:53:01+00:00,"@forkyhours @yunseongtampan @foodfess2 beli lsg bisa, gojek ada, shopeefood ada"
398,398,2021-10-21 07:50:39+00:00,makanan di shopeefood yg enak buat buka puasa kira kira apaan?😭😭
399,399,2021-10-21 07:47:18+00:00,"di grabfood juga dan di shopeefood juga, masasih tutup anjir mcd"
400,400,2021-10-21 07:44:15+00:00,kenapa coba kfc gak ada di shopeefood whyyyy
401,401,2021-10-21 07:38:22+00:00,"tolong bantu up lagi perilaku dari driver shopee food ini, agar segera tertangkap. lokasi kejadian di depok, semoga pelaku segera tertangkap. 
@shopeeid
 
@shopeefood_id
 #shopeefood #drivershopeefood norak https://t.co/nzu2kkohhj"
402,402,2021-10-21 07:37:29+00:00,"@racunbelanja numpang ya kak🙏
haii.. kamu yg di bekasi, pesan makanan di @masgitel yuk. ada aneka ricebowl &amp; snack yummy dgn harga terjangkau dan promo lho.
cek aplikasi gofood,grabfood, shopeefood &amp; travelokaeats kalian dan pilih menunya ya
👇
https://t.co/dancl5vb55
🍚🍚🙏 https://t.co/a3itd1fgnp"
403,403,2021-10-21 07:36:22+00:00,"@plumbinq @mazzini_gsp 🤣🤣🤣👌🏻

senja nitip lapak jualan senja : ricebox wagyu, available di jakarta dsk, bisa dipesan via gofood/grabfood/shopeefood (search : senjayummy). https://t.co/mcig4jiztb"
404,404,2021-10-21 07:30:32+00:00,@shopeefood_id pengajuan shoppefood partner tidak ada kejelasan sejak juni 2021
405,405,2021-10-21 07:24:56+00:00,"btw lethcy tea 42rebu😭 segede apa gelasnya kalau ramping yaallah mahal jg yha dah paling bener first date itu street food like sate padang atau seblak, atau apa ya jangan dimention smua ntar abis ini shopeefood"
406,406,2021-10-21 07:23:24+00:00,"syg! yang pernah order sbux via shopeefood, itu ada whipped creamnya gasi?"
407,407,2021-10-21 07:23:19+00:00,@zocityx tempatku ada mcd sama shopeefood tpi 🤸
408,408,2021-10-21 07:18:10+00:00,@carnasterion di shopeefood adanya disc 18rb yaa
409,409,2021-10-21 07:15:53+00:00,"kalian tim yang mana? 

🔁pilih menu dulu, baru top-up saldo 
❤️top-up saldo dulu, baru pesen makan"
410,410,2021-10-21 07:15:04+00:00,capek banget ni hp tua berulah mulu padahal gue lagi order shopeefood anjirrrrrr malah re-install sendiri 😩 https://t.co/hfzon1k5uc
411,411,2021-10-21 07:14:38+00:00,"tadi pesen shopeefood, trs gak punya cash buat tips abangnya, ku bikinin es kopi susu lah. di botol kemasan 250ml gitu. trs mama nanya. 'buat siapa ka?' 
'mas shopee ma.' 
'trs? ngasih kopi doang gt?' 
'ya gimana gaada cash??'
gak lama mama ngasi uang 10k. 
'nih ka, kasih masnya'"
412,412,2021-10-21 06:55:19+00:00,"@shopeepay_id salah min, pergi jajannya pake shopeefood 😂 https://t.co/xpjms25bqr"
413,413,2021-10-21 06:45:42+00:00,"dari tadi scroll menu shopeefood ga beres2, bingung mau mesen apaan shshhs"
414,414,2021-10-21 06:43:33+00:00,@rkdekslak @ardinatp @usaputro @airinque92 @idabagusreza oh ya kalo shopeefood ada restaurant fee juga
415,415,2021-10-21 06:26:35+00:00,shopeefood paling enak itu dibeliin
416,416,2021-10-21 06:22:09+00:00,"pernah naik maxim
abangnya pake jaket grab
helmnya gojek
gue dapet helm shopeefood https://t.co/qzgti7ggyt"
417,417,2021-10-21 06:11:53+00:00,kopi kenangan promo diskon hingga 40% dengan pembayaran menggunakan shopeepay dan pemesanan via shopeefood https://t.co/vj81qdhzqt
418,418,2021-10-21 06:07:06+00:00,"diet emang paling bener kalau di kos 
mau ambil makan ke bawah males, mau pesen shopeefood malah scroll yg lain 🤣"
419,419,2021-10-21 06:06:41+00:00,@shopeefood_id kak tolongin temen saya kasian gabisa makan tau 🤣🥲
420,420,2021-10-21 06:06:04+00:00,"drtd scroll shopeefood gak nemu2 mau makan apa :"")"
421,421,2021-10-21 06:03:20+00:00,@kalisharensi blom nih msi nunggu shopeefood
422,422,2021-10-21 05:56:33+00:00,"@arrasyyyy dom ku jangankan shopeefood, grabfood aja gak ada 😭"
423,423,2021-10-21 05:56:05+00:00,haaaa dah ada di shopeefood. mehlah try. https://t.co/zuvb7bt1ok
424,424,2021-10-21 05:38:52+00:00,mau jajan di shopeefood trus kurang 3rb :) ya allah nangis ajalah males topup lg
425,425,2021-10-21 05:38:03+00:00,@milleeunje ini shopeefood ya teh? btw selamat makan hehe🙆🏻‍♀️
426,426,2021-10-21 05:35:53+00:00,"seru juga pesen di shopeefood😆
ayo coba reply yg dom nya masuk list di bawah ini 🤔 https://t.co/dxftxgnzvc"
427,427,2021-10-21 05:29:59+00:00,need voucher shopeefood disc 100% min blnja 0 siapa tau ada yg punya 🥲 #zonauang #zonajubel
428,428,2021-10-21 05:28:24+00:00,rekomen makanan di grab/shopeefood dongg yg di jakarta barat/pusat gtt
429,429,2021-10-21 05:28:15+00:00,"niat hati ngga bawa bekal karna pgn jajan. udah kebayang ngandelin shopeefood. udah jatah makan siang mau pesen, lupa ngisi saldo shopeepay. buka mbanking mau transfer, baru keinget adanya di rekening lain yg ngga ada mbankingnya. sungguh pintar aku hari ini :)"
430,430,2021-10-21 05:24:06+00:00,"harganya 17k! karena aku anak promo, jadi ini pake shopeefood dapet fish rica2 + spicy chicken bites + ice coffee cuma 25k 😍"
431,431,2021-10-21 05:22:16+00:00,"@hujandisenja tips ngedate murah below cepe:

jalan ke museum tiket masuk 10-15rb
jajan es kopi 30rb
makan di rumah pake promo shopeefood/grab 50rb 2meals"
432,432,2021-10-21 05:20:21+00:00,"bebek setengah ekor cuma 23ribu, terimakasih shopeefood 🥺 https://t.co/mrm7wihltf"
433,433,2021-10-21 05:15:25+00:00,"terima kasih shopeefood, madangku iso irit tapi fancy."
434,434,2021-10-21 05:15:08+00:00,"tiba2 pengen order shopeefood tapi saldo gw udh ludes gara2 si anjing @adhisty_ruto
balikin duit gw dong bangsat"
435,435,2021-10-21 05:12:18+00:00,"nasi / mie geprek bensu ayam tumbuk semuanya sama sama enak porsinya banyak dan pastinya kenyang,😋
.
yuk order geprek bensu, banyak banget promo yg bisa kamu nikmati loh🤩
.
bisa datang ke outlet geprek bensu langsung atau order via grabfood, gofood, shopeefood &amp; eatsbytraveloka https://t.co/uwmqdzxzmt"
436,436,2021-10-21 05:06:14+00:00,"dari jam 10.00 udh laper bukaknya buka shopeefood malah buka twitter, ig, tiktok, tiba2 jam 12"
437,437,2021-10-21 05:03:50+00:00,@undipmenfess nasi kapau padangju aja🥲🥲🥲 pake shopeefood jd murah bgt
438,438,2021-10-21 05:00:25+00:00,"wlpn gw bilang jgn buru2 ya lo jgn makin jauh egee
selalu emosi beli makan pke shopeefood"
439,439,2021-10-21 04:52:36+00:00,@karineboyfie ada opsi shopeefood sih dir
440,440,2021-10-21 04:44:47+00:00,"cara tau kalo pesanan shopeefood kita udh di proses di dapur kaya grab gmn yaa..
infonya cuman pesanan diterima trs abang drivernya malah menjauh dr titik  yg dituju 😭"
441,441,2021-10-21 04:39:39+00:00,"@sygfess gatau nder.
tp kalau akun gojek kamu bau kaya punya aku, gapernah dapet voucher potongan, aku ngandelin shopeefood, ada potongan lumayan."
442,442,2021-10-21 04:35:40+00:00,"nikmati beragam menu solaria dengan lebih hemat di new family pack. spesial untuk kamu yang ingin pesan untuk keluarga tersayang dirumah nih. yuk pesan lewat delivery online kesayanganmu!
.
*s&amp;k berlaku.
*berlaku hanya di aplikasi gofood, grabfood, dan shopeefood
.
#promosolaria https://t.co/ogd5mqsdef"
443,443,2021-10-21 04:33:51+00:00,"ada yg pernah gini nggk sih, ini aku abis nyoba pakai shopeefood trs dpt notif klu akun ku diilangin gitu, udah aju banding trs katanya tungguin 3x24 jam, masalahnya tuh aku lagi ada pesen barang gtu dan trkhir statusnya barangnya blum dikirim, ini gimana yaa? https://t.co/ypkmcrsnim"
444,444,2021-10-21 04:30:46+00:00,"bear bobba lowokwaru
🚲 #gofood #grabfood #shopeefood

cinnamon roll macchiato 18k
#bigcup22oz 

📶https://t.co/6fpladgvld

#infomalang
#kulinerhitsmalang
#infokulinermalang
#bobamalang
#kopimalang
#mojitomalang
#cinnamon
#macchiato
#bts https://t.co/ozejyyjefk"
445,445,2021-10-21 04:30:15+00:00,"mohon bantu retweet dan viralkan di twit saya sebelum ini, agar para kurir shopee dan yg lainnya dapat jera dan lebih sopan dalam menjalankan tugas! terutama terhadap wanita !! kejadian di depok, jawa barat.
#shopee #shopeeid #shopeefood"
446,446,2021-10-21 04:28:35+00:00,"@txtdrkaumbengek mari kencan dan menggemuk bersama 👍🏻👍🏻👍🏻

senja nitip lapak jualan senja : ricebox wagyu, available di jakarta dsk, bisa dipesan via gofood/grabfood/shopeefood (search : senjayummy). https://t.co/skicgugdvm"
447,447,2021-10-21 04:24:22+00:00,mohon dibantu agar kurir yang memandang rendah wanita dapat jera segera mungkin! #shopeefood #shopeeid #depok #pelecehan
448,448,2021-10-21 04:23:47+00:00,"say hi to delivery set steak 21.

kira-kira menurut #steakfriends, aneh ga sih makan steak pakai nasi? atau wajar aja?

yuk, minsteak mau tau nih pendapat teman-teman sekalian!

#steakjakarta #makansteak #steakhouse #shopeefood #steakwagyu https://t.co/jawh86dexe"
449,449,2021-10-21 04:19:57+00:00,"telah terjadi hal yg tidak mengenakan dialami oleh wanita saya dengan tidak sopan dari kurir shopeefood @shopeeid @shopeefood_id yang berlokasi di depok, jawa barat. pertama si pelaku chat dengan modus alamat pemesanan shopeefood. https://t.co/xsxxhlcep1"
450,450,2021-10-21 04:10:58+00:00,"@bertanyarl aku kalo mau beli gitu skrg suka bandingin dulu antara gofoo, grabfood, ato shopeefood. pokoknya ambil yg termurah"
451,451,2021-10-21 04:00:00+00:00,"makan siang ber-5 hemat &amp; nikmat nih buat kamu &amp; teman-teman di kantor.
kuylah order sekarang via whatsapp order (geser untuk nomor wa order) atau via @grabfoodid @gofoodindonesia @shopeefood_id.
selalu tersedia &amp; bisa order dalam jumlah banyak ya.
#famima #crispychicken https://t.co/fz3bp9smnf"
452,452,2021-10-21 03:47:27+00:00,"order grab, gojek, dan shopeefood dalam waktu bersamaan keder juga."
453,453,2021-10-21 03:23:19+00:00,baru jam setengah sebelas udah pada buka-buka shopeefood wkwk
454,454,2021-10-21 03:20:17+00:00,"thx shopeefood, aku tidak keluar kos samsek"
455,455,2021-10-21 03:18:49+00:00,@ffoodfess tergantung lokasi kita jg sii. kadang shopeefood suka acak gtu hasil keywordnya. btw ini tokonya di bantul.
456,456,2021-10-21 03:15:16+00:00,"@ffoodfess ini di shopeefood, keywordnya frozen food. https://t.co/y93rigkuqa"
457,457,2021-10-21 03:13:53+00:00,@altertimebase order shopeefood ada promo jan lupa
458,458,2021-10-21 03:08:50+00:00,"@idkalimantan ayam geprek atau ga mcd, lumayan bgt di shopeefood lagi ada promo"
459,459,2021-10-21 03:05:21+00:00,"[lowongan shopee]

ada 2 posisi yang sedang dibuka nih, bisa kalian pertimbangkan sesuai domisili juga. yuk jadi bagian dari shopeepay dan shopeefood!
#lokerupdate https://t.co/zxrmngjiby"
460,460,2021-10-21 03:00:45+00:00,"wts voucher shopee
ready gratis ongkir
ready shopee food
s&amp;k dm ajaa, bisa cek harga duluu yaa~
gass dm ajaa

t. wtb wts need ada mau jual beli vc voucher voc gratong shopee minbel 0 shopee food shopeefood

#zonauang  #zonajajan https://t.co/rbgnkrraza"
461,461,2021-10-21 02:56:21+00:00,"lama2 bisa jd brand ambassador ini..
riwayat shopeefood ini terus https://t.co/0078u2lrxp"
462,462,2021-10-21 02:55:16+00:00,@sweet_victory_9 shopeefood wkwkwkwk
463,463,2021-10-21 02:52:20+00:00,apa itu shopeefood :( jadi tiada hari tanpa shopeefood:(
464,464,2021-10-21 02:11:22+00:00,@ilmilalala @firdafaster @racunbelanja aku lagi berpaling dulu ke gofood bentaran wkwk kalo promonya abis balik lg ke shopeefood😁 https://t.co/p84nf9whvr
465,465,2021-10-21 02:00:01+00:00,"yuhuu ~ udah cek promo diskon dahsyat dari shopeefood?🎉 untuk pengguna baru, kamu bisa makan gratis pake voucher diskon 100% &amp; gratis ongkir sepuasnya!😋 buat pengguna setia, kalian juga bisa dapetin voucher dahsyat lainnya loh. cuss cek di👉🏼 https://t.co/vzhzydra23 #shopeecare https://t.co/lyffussuv8"
466,466,2021-10-21 01:49:11+00:00,"startup juga akan sentiasa raise fund untuk new product. tengok shopee/sea =

bulan lepas launch shopeefood
bulan ni - akan expand europe = https://t.co/ue1cprxdv3

dan shopee bayar ronaldo, jackie chan shopipipipi. ni semua demi growth all the way.

bankrup tu kalau mismanaged."
467,467,2021-10-21 01:27:19+00:00,@shopeeid shopeefood ngikan dongg minn blm sarapan nieh 🥰🥰
468,468,2021-10-21 00:51:50+00:00,@firdafaster @racunbelanja di bandung lebih enakan pake promo shopeefood teh 🤤
469,469,2021-10-21 00:42:35+00:00,"bubur ayam wempy - sabang sekarang ada di shopeefood! pesan sekarang, langsung diantar. https://t.co/jdw10hfppu https://t.co/ypyzakzztv"
470,470,2021-10-21 00:10:50+00:00,"wts voc shopeefood 2k/voc, yang mau bisa langsung dm atau wa aja 💗 bisa klaim 2 voc gratis ongkir+potongan harga.
#zonauang #zonaba https://t.co/hnyxunnehx"
471,471,2021-10-20 23:57:09+00:00,promo wendy’s paket spesial khusus gofood/shopeefood mulai rp. 69.999 https://t.co/urph6bdgrm
472,472,2021-10-20 23:56:41+00:00,@hrdbacot besok bawa bekel apa shopeefood ya
473,473,2021-10-20 23:50:48+00:00,"aku cadangkan grab, shopeefood. https://t.co/7wvs3bdnnv"
474,474,2021-10-20 21:07:38+00:00,@dhiashidqi @dzikrilqushai_ soalnya dulu gaada promo shopeefood ias
475,475,2021-10-20 21:02:21+00:00,"jangan lupa klaim voucher shopeefood kamu 🥦

https://t.co/8ctzynlcno"
476,476,2021-10-20 18:32:40+00:00,masa gue shopeefood air putih doang..
477,477,2021-10-20 18:18:31+00:00,"@gcfjeonssi tp td d shopeefood gada pilihan sugarny deh😔😔

tp gpp sih, ttp kuminum jg"
478,478,2021-10-20 18:09:08+00:00,"ni driver ga gojek,grab, shopeefood knp sering bgt manggil mbak si anehhhh https://t.co/y5oel1ivh8"
479,479,2021-10-20 18:07:18+00:00,"@xyrnity ga ah, bjb gembel gada shopeefood"
480,480,2021-10-20 17:26:22+00:00,"bula grabfood sm shopeefood mau beli chatime bgtt pas liat loh kok udh close, trnyata setengah 1 malem skrg:)))"
481,481,2021-10-20 17:09:01+00:00,"check instagram obio yaa di https://t.co/khxogl7roy

obio milkshake &amp; coffee tersedia juga di : shopeefood, grabfood, &amp; gofood.

bisa pesan melalui wa : 0812-1223-4723

✨ terima kasih ✨ https://t.co/seq2aphq49"
482,482,2021-10-20 16:48:07+00:00,"kapan ya gofood , grabfood , shopeefood masuk di teluk dalam ini 😫😓"
483,483,2021-10-20 16:40:17+00:00,@_aynxx tkpa na skrg shopeefood bnyk voucher
484,484,2021-10-20 16:26:47+00:00,"jam segini order shopeefood, yok lemu yok https://t.co/woylorkbbq"
485,485,2021-10-20 16:10:40+00:00,baru nyadar lagi ujan donggg kacian mas shopeefood gueee 🥺
486,486,2021-10-20 15:59:14+00:00,-dips! makanan di shopeefood area tembalang yang enak?
487,487,2021-10-20 15:51:41+00:00,"reksa buka2 shopeefood, ""wah nama tokonya kencana berarti dia baik2 aja"".

.
.
.
oh......"
488,488,2021-10-20 15:44:16+00:00,"kangen order shopeefood di kantor kalo pas long break duty, vibesnya itu loh 🥺"
489,489,2021-10-20 15:13:15+00:00,kenapa sih diskon gojek kalo pengen bisa kepake tuh saldonya harus sesuai harga awal dulu. gak kaya shopeefood.
490,490,2021-10-20 15:05:36+00:00,"giling cuacanya... bikin gue tidur dr jam 7 sampe jam segini, trus lgsg buka shopeefood, alias laper banget 😌"
491,491,2021-10-20 15:00:10+00:00,@mccnphase di jaktim gasi gw pernah liat di shopeefood
492,492,2021-10-20 14:56:57+00:00,@nadianfsa shopeefood adalah solusinya
493,493,2021-10-20 14:55:46+00:00,@depipees jajan yang aku maksud di twit itu adalah shopeefood grabfood dan gofood nyai.. aku gampang banget kecantol 60%nya
494,494,2021-10-20 14:47:30+00:00,@papalebum @shopeeid halo kak.. admin juga sama nih akun shopeenya dibatasi karena terakhir pesan shopeefood. sudah chat ke cs malah minta data kk. apa kolerasinya? @shopeeid
495,495,2021-10-20 14:45:20+00:00,mesen shopeefood jam segini masih mau g y orngnya...
496,496,2021-10-20 14:38:26+00:00,"pesen shopeefood, 5 menit kemudian ujan. gak enak sama drivernya😭"
497,497,2021-10-20 14:30:32+00:00,"sedikit kaget, lg ambil makanan di mamang shopeefood, pas mau balik nutup gerbang tiba2 kejatuhan 💩  burung... 😭"
