,Created_At,Tweets
88,2021-12-20 11:41:49+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/LDZb3zcD2d https://t.co/iSLW14RLQV
89,2021-12-20 11:38:39+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/5b0sNecz1M https://t.co/g9kqIjDOWX
90,2021-12-20 11:37:33+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/SoOLqaaBXm https://t.co/MewcDiPNAB
91,2021-12-20 11:36:46+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/5yqWJRAfFO https://t.co/lIn3J6WGzN
92,2021-12-20 11:36:25+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/AsQzR5J0gG https://t.co/kWerb9tEvt
93,2021-12-20 11:35:57+00:00,Benci bgt mau shopeefood eh saldo kurang dua ribu taiii 😁😁😁
94,2021-12-20 11:35:29+00:00,Lg excited bgt scroll shopeefood dan seketika aku sadar klo gapunya duit hehehe🙂
95,2021-12-20 11:34:54+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/CYU9LhgsFi https://t.co/aC940OdCvr
96,2021-12-20 11:33:04+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/8WFuHDM2Tq https://t.co/rL3JZUM01C
97,2021-12-20 11:31:18+00:00,@RacunBelanja Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/Zhi9X0JzAr
98,2021-12-20 11:29:51+00:00,Bjgur shopeefood😭 gretong kan bang ongkirnyaa https://t.co/bF2fnPlRt7
99,2021-12-20 11:28:50+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/i37UjmMXx9 https://t.co/qhc5HpQtaL
