2021-10-14 13:26:26+00:00,"b'jog (titipan) halo aku sedang penelitian dan respondenku masih kurang sekiranya ada yang driver ojol, syopifud atau kurir boleh rep yaa akan ku ketuk dm mu hehehe thank you'"
2021-10-14 13:14:09+00:00,b'@WAHYUYK_ Tim syopifud ni'
2021-10-14 12:43:38+00:00,b'Sudah mendarat dengan mulus @banggavann banyak rejeki yaaaa sehat selalu \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f brb jajan syopifud lagi hahahha https://t.co/2jGzFADtpL'
2021-10-14 12:34:18+00:00,"b'syopifud lehugha ye wkwk, \notw langganan syopifud nih'"
2021-10-14 12:25:22+00:00,b'dari pagi klaim voucher syopifud tapi ga tau mo beli apa.. kamu jajan apa rek?'
2021-10-14 10:35:03+00:00,b'@cirrocumuloos syopifud https://t.co/2iKEGlG80n'
2021-10-14 09:48:29+00:00,b'@brideofsungbri Order syopifud ? Apa paket ?'
2021-10-14 09:22:31+00:00,b'Mesen syopifud driver nya malah muter muter salah alamat \xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2'
2021-10-14 08:31:58+00:00,b'Perasaan kmrn order lewat syopifud gk gini deh\xe2\x98\xba\xe2\x98\xba'
2021-10-14 07:01:21+00:00,b'gr4bf00d g0f00d syopifud ada promo apaan ya'
2021-10-14 06:57:39+00:00,"b'lama lama aku daftar jd drive syopifud aja deh kalo ga dapet""'"
2021-10-14 06:27:50+00:00,b'anjir syopifud ngeri banget diskonnya https://t.co/3kQDm03Ou9'
2021-10-14 06:05:07+00:00,b'@hoegaathett kalo ky gini ini kudu terimakasih apa menyesal ada syopifud?'
2021-10-14 06:03:11+00:00,"b'@hoegaathett promo syopifud meresahkan, es 20rb bayar mek 9rb \xf0\x9f\x98\xad'"
2021-10-14 06:01:01+00:00,b'ada sushi murah deket kantor di syopifud dikasih tau kak rangga https://t.co/fj4TrnkTIS https://t.co/dHIONwznGw'
2021-10-14 05:25:57+00:00,b'Ini yang gue tunggu tungguuuu wkwkwk selama ini kalo nyobain syopifud harus ke bekasi dulu wkwwkk \xf0\x9f\xa4\xa3 https://t.co/cod5xwNe1L'
2021-10-14 05:12:50+00:00,b'@halokip syopifud kan ada gratis ongkir'
2021-10-14 05:10:57+00:00,b'syopifud adalah penolongku&lt;3'
2021-10-14 05:04:01+00:00,"b'Indah skali kehidupan wfh siang2 beli eatlah di syopifud seharga 19rebu berkat promo berlimpah, udah kek seharga ketoprak + es teh manis di kantin kampus'"
2021-10-14 05:02:11+00:00,"b'@sherinamhrnn berkembang pesat juragan satu ini, semoga ongkir syopifud lebih murah lah yaa\xf0\x9f\xa4\xa3'"
2021-10-14 03:45:54+00:00,b'Mantaps syopifud \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb https://t.co/JXP0wTcQNX'
2021-10-14 01:13:02+00:00,b'enaknya nek agak siangan order syopifud apa ya jog'
2021-10-13 17:11:24+00:00,b'Liat TL kok pada pengen nasi padang\n\nAku jg jadi pengen\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad ntar bangun2 pesen syopifud ajaaa deh kalo gini\xf0\x9f\x98\xad'
2021-10-13 16:09:16+00:00,b'setelah selesai huru hara skrng baru kerasa lapernya.. *segera buka syopifud*'
2021-10-13 12:49:21+00:00,"b'bingung mau syopifud apa, yauda deh gajadi'"
2021-10-13 12:37:55+00:00,"b'abis liat riwayat di syopifud, aq jdi bm mie gacoan.'"
2021-10-13 12:37:31+00:00,b'Se kreatif apa kalian? \nMe : tuku alifs lewat syopifud ping 4 ben dadi murah. Alhamdulillah 120k entuk sifon triple cheese 4 box \xf0\x9f\x98\x82 jog https://t.co/ZNNQgGppgM'
2021-10-13 11:55:54+00:00,b'syopifud dan mbanking adalah kombinasi yang perusak plan\xf0\x9f\x8c\x88'
2021-10-13 11:32:07+00:00,b'@anggadewnta Syopifud y\xf0\x9f\x98\xad'
2021-10-13 10:28:10+00:00,b'Mo syopifud mikir mikir soalnya agak jauh terus cuman beli 1 minuman. Abangnya gapapa ga ya\xe2\x80\xa6'
2021-10-13 10:27:32+00:00,b'wkwk abang syopifud jd ba lzda https://t.co/WXqoh76udh'
2021-10-13 07:51:29+00:00,b'giluz bgt syopifud (first time nyobain) wkkwkwkwkwkwk akhirnya nyobain si mantappp jiwa punya @JeromePolin @jehianps https://t.co/wV4ziJ39vS'
2021-10-13 06:19:09+00:00,b'Anjg boros bgt syopifud\xf0\x9f\x98\x94 https://t.co/n8pWDXSlrq'
2021-10-13 05:13:49+00:00,"b'@AningSmiley Lha iya, sekarang aja banyak kurir syopifud cewe boncengin ibunya buat tanya alamat :('"
2021-10-13 05:04:26+00:00,b'@arahman98 Wkwk aku gasampe bapaknya dateng tapi kalau tak tinggal ngapain gitu jadi ada yang mengganjal terus aku cek hp eh order syopifud'
2021-10-13 04:42:25+00:00,"b'@FOODFESS2 iyaaa kemaren w juga pake ini, syopifud kan\xf0\x9f\x98\x9a'"
2021-10-13 04:35:43+00:00,b'Kebiasaan akhir-akhir ini adalah pesen syopifud tapi lupa'
2021-10-13 04:35:21+00:00,b'besok masak lah ga syopifud lagi \xf0\x9f\xa5\xb2'
2021-10-13 04:33:48+00:00,b'syopifud kekurangan driver apa masa dapet yg sama lagi \xf0\x9f\xa5\xb2'
2021-10-13 03:16:33+00:00,"b'dua hari sebelum meninggalkan kos, duhh kangen bgt di kos jam segini lagi sibuk cari makan di syopifud \xe2\x98\xb9\xef\xb8\x8f https://t.co/soi8g9w9Mq'"
2021-10-12 23:15:54+00:00,"b'@snctuare Aku baru dua hari yg lalu, malem sama kemarin pagi ini kan pakai syopifud dan kukira cuma klaim2 voucher terus dipasang pas co kaya pas belanja di syopi kan eh dikata melakukan pelanggaran promo-_- sekarang akunku di suspend'"
2021-10-12 23:10:33+00:00,b'Asli kapok pakai syopifud'
2021-10-12 17:07:17+00:00,"b'@UPIfess Sudahi sindir sindirannya bestie, bodo amat wisuda mending besok cari promoan syopifud buat selfreward gaada konsumsi kan yaa? jajan aja weh biar nobar online nya ga bete'"
2021-10-12 16:02:48+00:00,b'truffle belly ternyata enak bgt jir mana diskon mulu di syopifud'
2021-10-12 14:15:12+00:00,"b'Bes harga goodie bag hokb3n berapa yaa? Aku baru syopifud pertama kali order hokben ehh ternyata dpt ginian, mana beli promoan lg. Jadi ga enak sm abangnya takut pake uang masnya sendiri\xf0\x9f\x98\xab https://t.co/nc5oLUyHzT'"
2021-10-12 12:58:34+00:00,b'Wkwkwkwk gofud gak pernah yg pernah mah syopifud https://t.co/6fW6m3Yqk1 https://t.co/n7gWuWVfYp'
2021-10-12 10:45:39+00:00,"b'@chickenandcola di syopifud gaada, di gofud ga diskon \xf0\x9f\xa5\xb2 beli cheesecake deket kosan aja apa ya'"
2021-10-12 10:25:43+00:00,b'kacaauuu bangeeet deh alamat toko gw ternyata malah di sbux HUH efek syopifud mulu tbtb alamat utama keganti jd di mall heran\xf0\x9f\x98\xad\xf0\x9f\x98\x8c'
2021-10-12 09:21:48+00:00,b'@Jie_noona15 akuu skrg kalo mau jajan di syopifud terus...memanfaatkan diskon sampe syopifud selesai bakar duit\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 udah mulai berkurang nii jatah diskonnya jd harus dimanfaatkan sampe habjs'
2021-10-12 08:21:06+00:00,b'gacoan cuma 23k pake promo syopifud fess https://t.co/LQ6NhO7PNs'
2021-10-12 05:52:47+00:00,b'@yeonminjee YAKAAN mana tadi gue ke warung buat nukar duit krna abang syopifud nya ga ada kembalian'
2021-10-12 05:52:00+00:00,b'@renjxnhuang beliiii cepet dr syopifud'
2021-10-12 04:31:58+00:00,b'syopifud de best banget sih'
2021-10-12 03:24:01+00:00,b'@itsyaboi_sen pro player syopifud https://t.co/zt4ZOEXM87'
2021-10-12 01:52:40+00:00,"b'Anw syopifud vocer diskonnya membuat aku agak menangis soalnya jajan 50k exc ongkir jadi 28,7 incl ongkir hue'"
2021-10-12 01:35:53+00:00,"b'abang syopifud: ""oh mbaknya yang kemarin ya""\n\nAKU NGGA SESERING ITU ORDER SYOPIFUD YA\n\n(narrator: she does, in fact, order from syopifud daily)'"
2021-10-12 01:35:02+00:00,"b'Ngapaaa coba jam segini jari gw ngklik syopifud, ahelah\nBelum wktu nya makan cui, sabarrr'"
2021-10-12 00:59:40+00:00,"b'@noe_roelz pagi2 liat reply-nya dari yg atas sampai yg calon sh - hebat lah.. semua wanita jagoan deh.. akumah aliran MoDis aja.. modal diskonan.. gofud, grebfud, syopifud \xf0\x9f\x98\x85'"
