,Created_At,Tweets
162,"Bjir mau dimakan pas dijalan gadapet mangkok nya gskahsks ini konsep nya disuruh kea makan cilok gitu kali ya wkwk, murah juga nih lewat shopeefood cuma 15k 

Baso aci akang https://t.co/EmrPQoyf9o",2021-10-22 08:47:26+00:00
163,"@FourthGrade_ 🤣🤣🤣🤣

Senja nitip lapak jualan Senja : Ricebox Wagyu, available di Jakarta dsk, bisa dipesan via GoFood/GrabFood/ShopeeFood (search : senjayummy). https://t.co/SR6SMbnGtE",2021-10-22 08:39:54+00:00
164,"@handokotjung 👍🏻👍🏻👍🏻👍🏻

Senja nitip lapak jualan Senja : Ricebox Wagyu, available di Jakarta dsk, bisa dipesan via GoFood/GrabFood/ShopeeFood (search : senjayummy). https://t.co/qugnYI4bUY",2021-10-22 08:39:34+00:00
165,"CUMA 60 RIBU bisa dapet makanan dan minuman enak-enak? Ya cuma di CK dong pastinya.

Kalo gak percaya order aja sekarang via @gofoodindonesia Grabfood dan @shopeefood_id gausah pake lama.

#OnlyAtCK #AlwaysAtCK #WaktunyaCK #CircleKIndonesia #PromoCK https://t.co/CxslDzIp55",2021-10-22 08:26:11+00:00
166,@undipmenfess di dom ku gaada shopeefood wkwk,2021-10-22 08:24:16+00:00
167,Po mung aku ya sek rangerti carane shopeefood dan durung tau blas😭,2021-10-22 08:18:47+00:00
168,"@undipmenfess Pengen di shopeepay-in aja nder, gada shopeefood ditempatku :(",2021-10-22 08:12:24+00:00
169,"Berpindah lain hati ke shopeefood travel eat dan gofood sekarang deh ah, grab gak asik udah gak ada vocernya",2021-10-22 08:06:38+00:00
170,@FOOD_FESS Aku lebih cinta sama @shopeefood_id,2021-10-22 07:57:50+00:00
171,mentang-mentng shopeefood jadi murah jajan jajan jajan terus lalu tekor😫🥲,2021-10-22 07:56:39+00:00
172,"@shopeefood_id Udh gada gaji, kepengen jajan di shopee food. Tp gada duit:(",2021-10-22 07:55:38+00:00
173,tadinya tiap hari sarapan shopeefood sampe tiba2 gojek bikin beginian *anak undian ahahaha https://t.co/TlpFwVjPp9,2021-10-22 07:55:22+00:00
174,@nctjenoly @FOODFESS2 biasanya shopeefood ada vocher potongan ntah 18k atau 25k minimal beli 40k gt,2021-10-22 07:19:58+00:00
175,"@sweetrryuu Dont Worry ya Kak, stay tune terus di akun social media Shopee biar Kamu ga ketinggalan info terupdate seputar ShopeeFood ya. Sehat selalu Kakak 🙏🏻 ^CL",2021-10-22 07:18:50+00:00
176,Cobaan orang lapar @shopeefood_id https://t.co/jUqVsfUtYQ,2021-10-22 07:18:49+00:00
177,"@mediocrickey Ngegosipnya sambil makan burger kampoeng ALOHO BURGER yuk...
Homemade patty berpadu dgn saus special &amp; sayuran segar pasti bikin ketagihan! 
Diskon 50% pemesanan di gofood, grabfood &amp; shopeefood lho! Link order klik https://t.co/zWwhqjs0yq

#numpanggelarlapak https://t.co/deCoRgTCny",2021-10-22 07:18:45+00:00
178,kenapa sih bobatime gak ada di shopeefood [ceray],2021-10-22 07:17:02+00:00
179,Ini shopeepay shopeefood lagi error apa gimana? Gagal terus pas mau bayar,2021-10-22 07:15:38+00:00
180,"ini kenapa si shopeefood, tai bgt gue mau makan malah gabisa bayar gara2 shopee pay nya gajelas",2021-10-22 07:14:53+00:00
181,@ShopeeCare shopeepay lagi gangguan kah? Mau order shopeefood dari tadi gagal mulu pembayarannya😞,2021-10-22 07:14:00+00:00
182,@bsilviari aku juga pernah pesen mcd di shopeefood kurang 1 mcflurry. cuma dibales gitu doang trs diminta cek email buat updatesnya. eh sampe skrg kaga ada tu pemberitahuan apa apa WKKWKWKWK,2021-10-22 07:13:55+00:00
183,"Gua laper habis muntah 2x, niatnya mau pesen makan lewat shopeefood, lha malah sistemnya bermasalah buat bayar lewat shopeepay. Hadeh mencapekkk",2021-10-22 07:13:44+00:00
184,@jaemcityx Lotek makjiii. Tanggal tua mesen pake shopeefood cari yg promo2 😂,2021-10-22 07:10:53+00:00
185,"@sumpit37 @shopeefood_id aku jg sama ka, kek gini juga. lagi gabisa kali ya?",2021-10-22 07:09:34+00:00
186,"Bubur Ayam Wempy - Thamrin 10 sekarang ada di ShopeeFood! Pesan Sekarang, langsung diantar. https://t.co/9PB0fjrbcf https://t.co/W9wqVD6vjV",2021-10-22 07:09:04+00:00
187,@shopeefood_id min ini mau pesan kok gagal ya https://t.co/II7v29HkRS,2021-10-22 07:08:56+00:00
188,Shopeefood kenapa error ya,2021-10-22 06:59:43+00:00
189,@shopeefood_id Voucher belanja dri shopee food 😁,2021-10-22 06:58:38+00:00
190,"@sweetrryuu Hmmm kalo gitu kita pesen jajanan di ShopeeFood yuk Kak hihi, Mimin meluncur deluan ya. Kakak jangan lupa nyusul yaw hehe. Sehat selalu Kak 😇 ^CL",2021-10-22 06:54:52+00:00
191,"saya mewakili anak kos mengucapkan terima kasih kepada shopeefood, karena jadi bisa makan enak dan murceee tiap hari 😭🙏🏼",2021-10-22 06:52:08+00:00
192,"@shopeefood_id Rekening mbelendung, promo sopifut xixixi",2021-10-22 06:50:41+00:00
193,Mau dri gofood grabfood atau shopeefood bole asal nnti ordernya pizza,2021-10-22 06:50:28+00:00
194,"@Nizah_Sonata Oke aku share lok, nanti km tinggal buka aplikasi shopeefood 🤤",2021-10-22 06:49:34+00:00
195,"@shopeefood_id 1. Pengumuman giveaway
2. Pengumuman aku yang menang 😅😆",2021-10-22 06:48:40+00:00
196,"@shopeefood_id saya sudah menunggu pesanan saya selama 2 jam dengan driver dibawah ini,. Saya hubungi no respon. Mohon dibantu solusinya https://t.co/fwBR4zuCCj",2021-10-22 06:47:50+00:00
197,@shopeefood_id aku sih menantikan @shopeefood_id ada di samarinda min,2021-10-22 06:46:33+00:00
198,"Apa sih 2 hal yg selalu kamu nantikan?
Kalo mimin:
1. Tanggal gajian
2. Abang ShopeeFood xixixii",2021-10-22 06:45:59+00:00
199,tdi gw liat ada abang grab lewat tpi pake tas shopeefood 💀,2021-10-22 06:43:20+00:00
